"BehaviorSpace results (NetLogo 6.2.0)"
"ABM hospital v3 scenario.nlogo"
"Virkeligheten"
"05/13/2021 15:36:44:531 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-10","10","-10","10"
"[run number]","Antall_ledelsesorganer_PPE","antall_i_ren_intensiv_sone","Antall_omdisponerte_ved_pandemi_start","Trigger_omdisponering_sykepleiere_per_pasient","Antall_motstridende_beskjeder_PPE","Trigger_normalisering_sykepleiere_per_pasient","antall_motstridende_beskjeder","fast_ansatt_intensiv","antall_ledelsesorganer","dager_før_start","dager_opplæring_omdisponerte_etter_start","[step]","beredskaps_vellykkethet","beredskapshåndtering","beredskapshåndtering_døds_relatert","beredskapshåndtering_kompetanse_relatert","beredskapshåndtering_stress_relatert","beredskapshåndtering_kommunikasjon","døde","gjennomsnitt_stress","kummulativt_antall_intensiv","friskmeldte_pasienter","antall_kompetanse_over_3","antall_kompetanse_under_3_til_2","antall_kompetanse_under_2_til_1"
"70","5","7","3","2","2","3.5","2","22","4","0","7","60","5","429","250","97","12","70","19","49.775862068965516","624","2731","3","9","11"
"71","5","7","3","2","2","3.5","2","22","4","0","7","60","5","413","250","82","11","70","19","49.206896551724135","590","2757","3","4","16"
"72","5","7","3","2","2","3.5","2","22","4","0","7","60","5","402","238","88","6","70","30","48.775862068965516","563","2784","3","6","14"
"73","5","7","3","2","2","3.5","2","22","4","0","7","60","4","400","250","75","5","70","17","49.283018867924525","554","2796","3","5","10"
"74","5","7","3","2","2","3.5","2","22","4","0","7","60","5","408","250","88","0","70","14","48.98275862068966","598","2788","3","6","14"
"76","5","7","3","2","2","3.5","2","22","4","0","7","60","5","407","250","78","9","70","14","49.54716981132076","601","2781","3","6","9"
"75","5","7","3","2","2","3.5","2","22","4","0","7","60","5","409","250","89","0","70","18","50.58490566037736","580","2773","3","7","12"
"77","5","7","3","2","2","3.5","2","22","4","0","7","60","5","416","250","87","9","70","16","49.15094339622642","579","2787","3","9","6"
"78","5","7","3","2","2","3.5","2","22","4","0","7","60","5","429","250","106","3","70","12","49.689655172413794","587","2780","3","12","8"
"79","5","7","3","2","2","3.5","2","22","4","0","7","60","5","429","250","94","15","70","19","49.01754385964912","547","2774","3","8","12"
"81","5","7","3","2","2","3.5","2","22","4","0","7","60","5","419","250","95","4","70","13","50.41509433962264","574","2778","3","9","10"
"80","5","7","3","2","2","3.5","2","22","4","0","7","60","5","412","250","84","8","70","19","49.81132075471698","520","2788","3","8","7"
"82","5","7","3","2","2","3.5","2","22","4","0","7","60","5","403","250","72","11","70","20","50.056603773584904","587","2762","3","4","11"
"84","5","7","3","2","2","3.5","2","22","4","0","7","60","5","421","250","94","7","70","16","50.490566037735846","584","2766","3","8","12"
"85","5","7","3","2","2","3.5","2","22","4","0","7","60","5","436","250","97","19","70","9","50.528301886792455","533","2800","3","9","11"
"83","5","7","3","2","2","3.5","2","22","4","0","7","60","5","419","250","94","5","70","18","49.44827586206897","601","2757","3","8","12"
"86","5","7","3","2","2","3.5","2","22","4","0","7","60","5","445","250","109","16","70","22","48.94827586206897","597","2768","3","13","7"
"87","5","7","3","2","2","3.5","2","22","4","0","7","60","4","399","250","78","1","70","16","50.075471698113205","579","2779","3","6","9"
